User,Turn,Phase,Phase_Label,Norm_VarEntropy
persona_23,7,whole,Whole,0.14570849885018997
persona_23,7,state_analysis,State Analysis,0.19091867903051155
persona_23,7,strategy,Strategy,0.14228925851792917
persona_23,7,response,Response,0.0078789558733113
persona_23,8,whole,Whole,0.13127235728495812
persona_23,8,state_analysis,State Analysis,0.11077835898782111
persona_23,8,strategy,Strategy,0.0
persona_23,8,response,Response,0.16773222151718647
persona_23,9,whole,Whole,0.1517453452740179
persona_23,9,state_analysis,State Analysis,0.16627575364628716
persona_23,9,strategy,Strategy,0.151993260302134
persona_23,9,response,Response,0.19699142336060288
persona_23,10,whole,Whole,0.13628135240843542
persona_23,10,state_analysis,State Analysis,0.15470303192972168
persona_23,10,strategy,Strategy,0.11988116905107571
persona_23,10,response,Response,0.17684826496431155
persona_236,2,whole,Whole,0.16401794020157112
persona_236,2,state_analysis,State Analysis,0.15508744381662104
persona_236,2,strategy,Strategy,0.15464635749291256
persona_236,2,response,Response,0.0063443708458431345
persona_236,3,whole,Whole,0.09379462412881498
persona_236,3,state_analysis,State Analysis,0.0664153059512254
persona_236,3,strategy,Strategy,0.0
persona_236,3,response,Response,0.1229603163021703
persona_236,4,whole,Whole,0.10485923726592256
persona_236,4,state_analysis,State Analysis,0.15436339864232493
persona_236,4,strategy,Strategy,0.066152645477251
persona_236,4,response,Response,0.1269718492154608
persona_236,5,whole,Whole,0.10888124262231097
persona_236,5,state_analysis,State Analysis,0.10260479664023976
persona_236,5,strategy,Strategy,0.14212157055993602
persona_236,5,response,Response,0.17345447295184663
persona_236,6,whole,Whole,0.11228610952229673
persona_236,6,state_analysis,State Analysis,0.10506409575656306
persona_236,6,strategy,Strategy,0.09521330619113186
persona_236,6,response,Response,0.15957329665986347
persona_236,7,whole,Whole,0.15387228336744765
persona_236,7,state_analysis,State Analysis,0.17094320566731955
persona_236,7,strategy,Strategy,0.0
persona_236,7,response,Response,0.1917480830326486
persona_236,8,whole,Whole,0.17798404030014406
persona_236,8,state_analysis,State Analysis,0.23765171913320673
persona_236,8,strategy,Strategy,0.0
persona_236,8,response,Response,0.24259544345114312
persona_236,9,whole,Whole,0.1601983809509307
persona_236,9,state_analysis,State Analysis,0.12196271719228739
persona_236,9,strategy,Strategy,0.07222871887971516
persona_236,9,response,Response,0.1794743953764192
persona_236,10,whole,Whole,0.16388455765843715
persona_236,10,state_analysis,State Analysis,0.1328496061096172
persona_236,10,strategy,Strategy,0.174607007273592
persona_236,10,response,Response,0.18315371994159133
persona_275,2,whole,Whole,0.09969586411043503
persona_275,2,state_analysis,State Analysis,0.09779211931573198
persona_275,2,strategy,Strategy,0.1257444767260495
persona_275,2,response,Response,0.16260233343686062
persona_275,3,whole,Whole,0.08295877984700326
persona_275,3,state_analysis,State Analysis,0.10646875181800972
persona_275,3,strategy,Strategy,0.08236326940681471
persona_275,3,response,Response,0.10289412758837757
persona_275,4,whole,Whole,0.14762558292259667
persona_275,4,state_analysis,State Analysis,0.12943861141548274
persona_275,4,strategy,Strategy,0.08631425471925315
persona_275,4,response,Response,0.07662180087780207
persona_275,5,whole,Whole,0.1394763959719448
persona_275,5,state_analysis,State Analysis,0.09546177222835406
persona_275,5,strategy,Strategy,0.14880080050430172
persona_275,5,response,Response,0.15313383472695802
persona_275,6,whole,Whole,0.13520525516734633
persona_275,6,state_analysis,State Analysis,0.12023530404073257
persona_275,6,strategy,Strategy,0.18457349072457618
persona_275,6,response,Response,0.10071433948309068
persona_275,7,whole,Whole,0.17307387505101904
persona_275,7,state_analysis,State Analysis,0.13005688316163294
persona_275,7,strategy,Strategy,0.1499574615936573
persona_275,7,response,Response,0.15893379632899937
persona_275,8,whole,Whole,0.18600824316000575
persona_275,8,state_analysis,State Analysis,0.14379992674849687
persona_275,8,strategy,Strategy,0.16228584135866667
persona_275,8,response,Response,0.052677861963396355
persona_275,9,whole,Whole,0.19561949429614858
persona_275,9,state_analysis,State Analysis,0.12925340587993828
persona_275,9,strategy,Strategy,0.0
persona_275,9,response,Response,0.18750901176996024
persona_275,10,whole,Whole,0.1408954600412712
persona_275,10,state_analysis,State Analysis,0.0969010291368489
persona_275,10,strategy,Strategy,0.0
persona_275,10,response,Response,0.15220576699875188
persona_64,2,whole,Whole,0.14945046622431044
persona_64,2,state_analysis,State Analysis,0.04870859223152482
persona_64,2,strategy,Strategy,0.08857741529019116
persona_64,2,response,Response,0.17395957969584408
persona_64,3,whole,Whole,0.10616955548530427
persona_64,3,state_analysis,State Analysis,0.11139385236250836
persona_64,3,strategy,Strategy,0.0
persona_64,3,response,Response,0.13866252930472897
persona_64,4,whole,Whole,0.09107227078450698
persona_64,4,state_analysis,State Analysis,0.09537328359730352
persona_64,4,strategy,Strategy,0.07454079115243985
persona_64,4,response,Response,0.12719134876334895
persona_64,5,whole,Whole,0.12552748827246912
persona_64,5,state_analysis,State Analysis,0.08506610521699064
persona_64,5,strategy,Strategy,0.16841800177349664
persona_64,5,response,Response,0.1708554238757682
persona_194,2,whole,Whole,0.1417928803197984
persona_194,2,state_analysis,State Analysis,0.07576307677138967
persona_194,2,strategy,Strategy,0.12034245156099192
persona_194,2,response,Response,0.14223510334745862
persona_194,3,whole,Whole,0.14804495306652954
persona_194,3,state_analysis,State Analysis,0.12065054116062052
persona_194,3,strategy,Strategy,0.16537279696792553
persona_194,3,response,Response,0.1608906385102051
persona_194,4,whole,Whole,0.11968764091338471
persona_194,4,state_analysis,State Analysis,0.11355407948476022
persona_194,4,strategy,Strategy,0.1025303260140427
persona_194,4,response,Response,0.12184001888516854
persona_194,5,whole,Whole,0.1262121989524225
persona_194,5,state_analysis,State Analysis,0.13338667851756322
persona_194,5,strategy,Strategy,0.20167632669206528
persona_194,5,response,Response,0.15758547480123697
persona_194,6,whole,Whole,0.1645697767276183
persona_194,6,state_analysis,State Analysis,0.11923429160445331
persona_194,6,strategy,Strategy,0.0
persona_194,6,response,Response,0.137570950660784
persona_194,7,whole,Whole,0.1700241417897794
persona_194,7,state_analysis,State Analysis,0.13344950545522813
persona_194,7,strategy,Strategy,0.0
persona_194,7,response,Response,0.14656823850030257
persona_194,8,whole,Whole,0.17827779086153436
persona_194,8,state_analysis,State Analysis,0.15435354027766102
persona_194,8,strategy,Strategy,0.12580175406375532
persona_194,8,response,Response,0.13458016577427281
persona_194,9,whole,Whole,0.143005711519806
persona_194,9,state_analysis,State Analysis,0.14176571347934402
persona_194,9,strategy,Strategy,0.0
persona_194,9,response,Response,0.10951815414710128
persona_194,10,whole,Whole,0.12257979293885202
persona_194,10,state_analysis,State Analysis,0.17399071468944727
persona_194,10,strategy,Strategy,0.0
persona_194,10,response,Response,0.10748038996524015
persona_41,2,whole,Whole,0.18237828384007623
persona_41,2,state_analysis,State Analysis,0.09106108321350052
persona_41,2,strategy,Strategy,0.0
persona_41,2,response,Response,0.11751634759001743
persona_41,3,whole,Whole,0.08451284008127562
persona_41,3,state_analysis,State Analysis,0.05111233920269415
persona_41,3,strategy,Strategy,0.11630370970865436
persona_41,3,response,Response,0.05248151315193112
persona_41,4,whole,Whole,0.10198253578580944
persona_41,4,state_analysis,State Analysis,0.059833346788539146
persona_41,4,strategy,Strategy,0.08224181271397661
persona_41,4,response,Response,0.1112500756224221
persona_41,5,whole,Whole,0.10726102946132915
persona_41,5,state_analysis,State Analysis,0.11838958718252403
persona_41,5,strategy,Strategy,0.09642247507042286
persona_41,5,response,Response,0.12738622156616725
persona_283,2,whole,Whole,0.11680466632949235
persona_283,2,state_analysis,State Analysis,0.10384493234367322
persona_283,2,strategy,Strategy,0.1825873786806469
persona_283,2,response,Response,0.14670997065812982
persona_283,3,whole,Whole,0.10239221407444042
persona_283,3,state_analysis,State Analysis,0.09575970408245282
persona_283,3,strategy,Strategy,0.10122037747787328
persona_283,3,response,Response,0.11401284874130863
persona_283,4,whole,Whole,0.10020237907273893
persona_283,4,state_analysis,State Analysis,0.10371517860477988
persona_283,4,strategy,Strategy,0.15758259486432752
persona_283,4,response,Response,0.10788322512133953
persona_283,5,whole,Whole,0.10906832159784861
persona_283,5,state_analysis,State Analysis,0.06868573146471656
persona_283,5,strategy,Strategy,0.07617854261950605
persona_283,5,response,Response,0.12291545283674753
persona_283,6,whole,Whole,0.16226970306314287
persona_283,6,state_analysis,State Analysis,0.14942931111859653
persona_283,6,strategy,Strategy,0.20505035562772536
persona_283,6,response,Response,0.13455486771018776
persona_283,7,whole,Whole,0.12787523050036953
persona_283,7,state_analysis,State Analysis,0.08508491555208254
persona_283,7,strategy,Strategy,0.04229258459473481
persona_283,7,response,Response,0.1087746305590746
persona_283,8,whole,Whole,0.16638827614176208
persona_283,8,state_analysis,State Analysis,0.1498043020075941
persona_283,8,strategy,Strategy,0.13990931427871375
persona_283,8,response,Response,0.12187628597931609
persona_283,9,whole,Whole,0.19697904871353072
persona_283,9,state_analysis,State Analysis,0.17092611359732146
persona_283,9,strategy,Strategy,0.11718322402467161
persona_283,9,response,Response,0.1272456110651982
persona_283,10,whole,Whole,0.18199443292882708
persona_283,10,state_analysis,State Analysis,0.14700760476865737
persona_283,10,strategy,Strategy,0.20876130103866866
persona_283,10,response,Response,0.13599068265281436
persona_151,2,whole,Whole,0.14005287060527036
persona_151,2,state_analysis,State Analysis,0.08433506762335975
persona_151,2,strategy,Strategy,0.1564046754061295
persona_151,2,response,Response,0.16608675937257306
persona_151,3,whole,Whole,0.10071286258896028
persona_151,3,state_analysis,State Analysis,0.06331730152794555
persona_151,3,strategy,Strategy,0.18741051189932006
persona_151,3,response,Response,0.14214088953847334
persona_151,4,whole,Whole,0.10623192286678236
persona_151,4,state_analysis,State Analysis,0.09956792920668915
persona_151,4,strategy,Strategy,0.08144806987772694
persona_151,4,response,Response,0.16111045509317792
persona_151,5,whole,Whole,0.10768377130691337
persona_151,5,state_analysis,State Analysis,0.15241159846682012
persona_151,5,strategy,Strategy,0.09141618430771214
persona_151,5,response,Response,0.06938221674887658
persona_151,6,whole,Whole,0.1766194005487881
persona_151,6,state_analysis,State Analysis,0.15486493461976378
persona_151,6,strategy,Strategy,0.1391227840093137
persona_151,6,response,Response,0.11924053098417457
persona_151,7,whole,Whole,0.1531566152404488
persona_151,7,state_analysis,State Analysis,0.15535410642742242
persona_151,7,strategy,Strategy,0.0
persona_151,7,response,Response,0.0
persona_151,8,whole,Whole,0.1820547199483372
persona_151,8,state_analysis,State Analysis,0.13301903862813336
persona_151,8,strategy,Strategy,0.0
persona_151,8,response,Response,0.15255262473653441
persona_151,9,whole,Whole,0.12002445993286294
persona_151,9,state_analysis,State Analysis,0.11841253275937394
persona_151,9,strategy,Strategy,0.0
persona_151,9,response,Response,0.12597315034430184
persona_151,10,whole,Whole,0.12803769433141893
persona_151,10,state_analysis,State Analysis,0.14357093826952097
persona_151,10,strategy,Strategy,0.0
persona_151,10,response,Response,0.13750818330450937
persona_186,2,whole,Whole,0.1330647520745597
persona_186,2,state_analysis,State Analysis,0.10407712477609635
persona_186,2,strategy,Strategy,0.05085851719220828
persona_186,2,response,Response,0.09432865749872646
persona_186,3,whole,Whole,0.13063313233614982
persona_186,3,state_analysis,State Analysis,0.08617008183739847
persona_186,3,strategy,Strategy,0.07691470215675449
persona_186,3,response,Response,0.07653474248495841
persona_186,4,whole,Whole,0.13478543063593876
persona_186,4,state_analysis,State Analysis,0.11152883175333123
persona_186,4,strategy,Strategy,0.13075807483648227
persona_186,4,response,Response,0.1556426317572953
persona_186,5,whole,Whole,0.10141537321519474
persona_186,5,state_analysis,State Analysis,0.1126614215037691
persona_186,5,strategy,Strategy,0.15874755282399755
persona_186,5,response,Response,0.13446289329055322
persona_186,6,whole,Whole,0.15541220478062895
persona_186,6,state_analysis,State Analysis,0.1718261577234579
persona_186,6,strategy,Strategy,0.12900865126656647
persona_186,6,response,Response,0.15174632501400204
persona_186,7,whole,Whole,0.17249303082368
persona_186,7,state_analysis,State Analysis,0.13457061769099732
persona_186,7,strategy,Strategy,0.12833769220055263
persona_186,7,response,Response,0.15685631640573486
persona_296,2,whole,Whole,0.13009418349610458
persona_296,2,state_analysis,State Analysis,0.1158780755096033
persona_296,2,strategy,Strategy,0.14860098228733815
persona_296,2,response,Response,0.14997083373886186
persona_296,3,whole,Whole,0.1677129649644509
persona_296,3,state_analysis,State Analysis,0.1310624691655093
persona_296,3,strategy,Strategy,0.0
persona_296,3,response,Response,0.15254469721410654
persona_296,4,whole,Whole,0.16142731160718998
persona_296,4,state_analysis,State Analysis,0.10572342835445375
persona_296,4,strategy,Strategy,0.11333523170835949
persona_296,4,response,Response,0.10643743577649863
persona_296,5,whole,Whole,0.10561530651655703
persona_296,5,state_analysis,State Analysis,0.11973288847269205
persona_296,5,strategy,Strategy,0.08310951208144043
persona_296,5,response,Response,0.13674020613994262
persona_296,6,whole,Whole,0.19572891913006046
persona_296,6,state_analysis,State Analysis,0.1359002090387845
persona_296,6,strategy,Strategy,0.10482542721281088
persona_296,6,response,Response,0.14220975562173974
persona_296,7,whole,Whole,0.17781944188329044
persona_296,7,state_analysis,State Analysis,0.14604592717954715
persona_296,7,strategy,Strategy,0.0
persona_296,7,response,Response,0.1212159081830335
persona_296,8,whole,Whole,0.1535183129543569
persona_296,8,state_analysis,State Analysis,0.1016668465558516
persona_296,8,strategy,Strategy,0.03271783594181019
persona_296,8,response,Response,0.08762608890320953
persona_296,9,whole,Whole,0.17885701803732842
persona_296,9,state_analysis,State Analysis,0.09309300278813777
persona_296,9,strategy,Strategy,0.0
persona_296,9,response,Response,0.0003071779865156359
persona_296,10,whole,Whole,0.15016202802948272
persona_296,10,state_analysis,State Analysis,0.07981450555932508
persona_296,10,strategy,Strategy,0.08238123163141305
persona_296,10,response,Response,0.0
persona_99,2,whole,Whole,0.1472182909243708
persona_99,2,state_analysis,State Analysis,0.10989286719346841
persona_99,2,strategy,Strategy,0.04723194957694118
persona_99,2,response,Response,0.16562037931549997
persona_99,3,whole,Whole,0.09456479849574559
persona_99,3,state_analysis,State Analysis,0.07722670471716576
persona_99,3,strategy,Strategy,0.135201129425694
persona_99,3,response,Response,0.1174798734632862
persona_99,4,whole,Whole,0.10326613934573634
persona_99,4,state_analysis,State Analysis,0.056060023526976845
persona_99,4,strategy,Strategy,0.10178523423471805
persona_99,4,response,Response,0.10904756590995755
persona_99,5,whole,Whole,0.13234406986877167
persona_99,5,state_analysis,State Analysis,0.11917352779460628
persona_99,5,strategy,Strategy,0.067976406556889
persona_99,5,response,Response,0.1026273679260926
persona_99,6,whole,Whole,0.11439284612664972
persona_99,6,state_analysis,State Analysis,0.09886709833751214
persona_99,6,strategy,Strategy,0.18407418459463773
persona_99,6,response,Response,0.1425135401852052
persona_99,7,whole,Whole,0.16964424626618632
persona_99,7,state_analysis,State Analysis,0.10553402237195772
persona_99,7,strategy,Strategy,0.0
persona_99,7,response,Response,0.08443359486614302
persona_99,8,whole,Whole,0.16581899621526178
persona_99,8,state_analysis,State Analysis,0.19168036203718727
persona_99,8,strategy,Strategy,0.0
persona_99,8,response,Response,0.17654877786702747
persona_99,9,whole,Whole,0.12483861409799339
persona_99,9,state_analysis,State Analysis,0.11892360722066145
persona_99,9,strategy,Strategy,0.15888793974246304
persona_99,9,response,Response,0.12787472852725673
persona_99,10,whole,Whole,0.14049899824879225
persona_99,10,state_analysis,State Analysis,0.1120180520144938
persona_99,10,strategy,Strategy,0.0
persona_99,10,response,Response,0.13860070227028504
persona_36,2,whole,Whole,0.14618367025036458
persona_36,2,state_analysis,State Analysis,0.16528469901041593
persona_36,2,strategy,Strategy,0.09669124685254005
persona_36,2,response,Response,0.12838903235852478
persona_36,3,whole,Whole,0.0934531837924934
persona_36,3,state_analysis,State Analysis,0.07719974875260574
persona_36,3,strategy,Strategy,0.10651549194443245
persona_36,3,response,Response,0.10733157378650034
persona_36,4,whole,Whole,0.0804065342798137
persona_36,4,state_analysis,State Analysis,0.037772741194712404
persona_36,4,strategy,Strategy,0.0
persona_36,4,response,Response,0.07242241921573618
persona_36,5,whole,Whole,0.11904129094949874
persona_36,5,state_analysis,State Analysis,0.07848845463487508
persona_36,5,strategy,Strategy,0.043904289335701195
persona_36,5,response,Response,0.14220899977702284
persona_36,6,whole,Whole,0.15119107544143456
persona_36,6,state_analysis,State Analysis,0.09569832991108453
persona_36,6,strategy,Strategy,0.056828527834734535
persona_36,6,response,Response,0.02979393152565247
persona_24,2,whole,Whole,0.16250783743216826
persona_24,2,state_analysis,State Analysis,0.1398483956425535
persona_24,2,strategy,Strategy,0.11575261824597274
persona_24,2,response,Response,0.10177607090942709
persona_24,3,whole,Whole,0.08934023833682979
persona_24,3,state_analysis,State Analysis,0.05339483524364112
persona_24,3,strategy,Strategy,0.08071467026076679
persona_24,3,response,Response,0.14671129057094015
persona_24,4,whole,Whole,0.07966506019384209
persona_24,4,state_analysis,State Analysis,0.10919108047212293
persona_24,4,strategy,Strategy,0.07559034924419464
persona_24,4,response,Response,0.07049109770028786
persona_24,5,whole,Whole,0.08306020072779945
persona_24,5,state_analysis,State Analysis,0.09946223371190839
persona_24,5,strategy,Strategy,0.1828785435677835
persona_24,5,response,Response,0.07312039494208587
persona_24,6,whole,Whole,0.16433255534423985
persona_24,6,state_analysis,State Analysis,0.10748324515265849
persona_24,6,strategy,Strategy,0.0
persona_24,6,response,Response,0.06388662570022927
persona_24,7,whole,Whole,0.17846692496720937
persona_24,7,state_analysis,State Analysis,0.09059058733861013
persona_24,7,strategy,Strategy,0.18714672720214
persona_24,7,response,Response,0.15775043505685477
persona_24,8,whole,Whole,0.15224357895004834
persona_24,8,state_analysis,State Analysis,0.1553165842976368
persona_24,8,strategy,Strategy,0.0
persona_24,8,response,Response,0.1308451760357087
persona_24,9,whole,Whole,0.13275446717548256
persona_24,9,state_analysis,State Analysis,0.09061572400569173
persona_24,9,strategy,Strategy,0.0
persona_24,9,response,Response,0.07014330088710319
persona_24,10,whole,Whole,0.09504913433978564
persona_24,10,state_analysis,State Analysis,0.11308755286398853
persona_24,10,strategy,Strategy,0.0
persona_24,10,response,Response,0.0036371954485411007
persona_117,2,whole,Whole,0.16586120994941472
persona_117,2,state_analysis,State Analysis,0.10509852560244667
persona_117,2,strategy,Strategy,0.0
persona_117,2,response,Response,0.12157875436784102
persona_117,3,whole,Whole,0.10848255775247802
persona_117,3,state_analysis,State Analysis,0.07904157063945177
persona_117,3,strategy,Strategy,0.07524183475041825
persona_117,3,response,Response,0.1133168509553261
persona_117,4,whole,Whole,0.09616347586843584
persona_117,4,state_analysis,State Analysis,0.06410837623330833
persona_117,4,strategy,Strategy,0.06828554848399686
persona_117,4,response,Response,0.11039648425125743
persona_117,5,whole,Whole,0.1161538562952885
persona_117,5,state_analysis,State Analysis,0.10772237885179702
persona_117,5,strategy,Strategy,0.0
persona_117,5,response,Response,0.11078335947601962
persona_149,2,whole,Whole,0.16636660996293604
persona_149,2,state_analysis,State Analysis,0.14735170529419656
persona_149,2,strategy,Strategy,0.06671152638402823
persona_149,2,response,Response,0.11083786439693566
persona_149,3,whole,Whole,0.11425451954143379
persona_149,3,state_analysis,State Analysis,0.05064757363520123
persona_149,3,strategy,Strategy,0.17779695656107244
persona_149,3,response,Response,0.13136093873589375
persona_149,4,whole,Whole,0.10274853946716943
persona_149,4,state_analysis,State Analysis,0.0683397731124982
persona_149,4,strategy,Strategy,0.16296868759192823
persona_149,4,response,Response,0.11296198379668507
persona_149,5,whole,Whole,0.11822868796304435
persona_149,5,state_analysis,State Analysis,0.11311916775043088
persona_149,5,strategy,Strategy,0.06648541128656833
persona_149,5,response,Response,0.10349748923125301
persona_149,6,whole,Whole,0.09248499307243489
persona_149,6,state_analysis,State Analysis,0.13690559561032764
persona_149,6,strategy,Strategy,0.1219158774373569
persona_149,6,response,Response,0.15913539090076453
persona_149,7,whole,Whole,0.1458687250291817
persona_149,7,state_analysis,State Analysis,0.13679025809861703
persona_149,7,strategy,Strategy,0.1560858089308069
persona_149,7,response,Response,0.06892057734380558
persona_149,8,whole,Whole,0.1767952122419082
persona_149,8,state_analysis,State Analysis,0.06952547502263676
persona_149,8,strategy,Strategy,0.0
persona_149,8,response,Response,0.1623724028903455
persona_149,9,whole,Whole,0.12236668298972854
persona_149,9,state_analysis,State Analysis,0.13200509218176498
persona_149,9,strategy,Strategy,0.0
persona_149,9,response,Response,0.141076822205192
persona_149,10,whole,Whole,0.1612342393344746
persona_149,10,state_analysis,State Analysis,0.13051720234309833
persona_149,10,strategy,Strategy,0.0
persona_149,10,response,Response,0.1311584900228209
persona_52,2,whole,Whole,0.09087438625533284
persona_52,2,state_analysis,State Analysis,0.0908853851510845
persona_52,2,strategy,Strategy,0.1179243076396163
persona_52,2,response,Response,0.06701633859780352
persona_52,3,whole,Whole,0.08025505034934223
persona_52,3,state_analysis,State Analysis,0.060129550067072136
persona_52,3,strategy,Strategy,0.03997689715940628
persona_52,3,response,Response,0.14461832697146407
persona_52,4,whole,Whole,0.0960756188843612
persona_52,4,state_analysis,State Analysis,0.0669421000589683
persona_52,4,strategy,Strategy,0.0
persona_52,4,response,Response,0.1253597183072291
persona_52,5,whole,Whole,0.08731987815731151
persona_52,5,state_analysis,State Analysis,0.04986187049951111
persona_52,5,strategy,Strategy,0.04379739279802668
persona_52,5,response,Response,0.1316233507192494
